id_unidade_sie,nome_unidade,cod_estruturado,id_centro_sie,id_tipo_unidade,id_situacao_unidade
2822,Coordenação do Proeja,26.26.29.00.0.0,2712,6,2
3297,Coord-Geral da Bolsa Formação-Pronatec,25.04.10.00.0.0,2732,6,2
2513,Pg-E Educação Ambiental/Distância/Pólo Cacequi,03.10.16.04.0.0,85,5,99
2400,Pg-E Educação Ambiental/Distância/Pólo Panambi,03.10.16.02.0.0,85,5,99
2514,Pg-E Educação Ambiental/Distância/Pólo Sapiranga,03.10.16.05.0.0,85,5,99
2399,Pg-E Educação Ambiental/Distância/Pólo São Sepé,03.10.16.01.0.0,85,5,99
4096,Programa de Residência em Área Profissional da Saúde-Medicina Veterinária: Medicina Veterinária Preventiva: Ênfase em Análises Micotoxicológicas e Patologia Aviária,03.10.18.12.0.0,85,5,99
4097,Programa de Residência em Área Profissional da Saúde-Medicina Veterinária: Medicina Veterinária Preventiva: Ênfase em Doenças Infecciosas e Parasitárias,03.10.18.13.0.0,85,5,99
3245,Programa Residência em Área Profissional da Saúde-Medicina Veterinária: Cirurgia e Anestesiologia Veterinária,03.10.18.02.0.0,85,5,99
3248,Programa Residência em Área Profissional da Saúde-Medicina Veterinária: Clínica de Grandes Animais,03.10.18.05.0.0,85,5,99
4099,Programa Residência em Área Profissional da Saúde-Medicina Veterinária: Ênfase em Cirurgia Veterinária,03.10.18.08.0.0,85,5,99
3244,Programa Residência em Área Profissional da Saúde-Medicina Veterinária: Ênfase em Clínica Médica de Pequenos Animais,03.10.18.01.0.0,85,5,99
3247,Programa Residência em Área Profissional da Saúde-Medicina Veterinária: Ênfase em Diagnóstico por Imagem,03.10.18.04.0.0,85,5,99
3246,Programa Residência em Área Profissional da Saúde-Medicina Veterinária: Ênfase em Patologia Clínica,03.10.18.03.0.0,85,5,99
5479,Atenção Básica/Estratégia de Saúde da Família,04.10.28.02.0.0,88,5,99
2386,Pg em Farmacologia - Doutorado,04.10.16.02.0.0,88,5,99
1940,Pg em Farmacologia - Mestrado,04.10.16.01.0.0,88,5,99
3012,Pg-E Programa de Residência Multiprofissional Integrada em Gestão e Atenção Hospitalar Sistema Público Saúde,04.10.22.01.0.0,88,5,99
3230,Pg-E Programa de Residência Multiprofissional Integrada em Saúde Mental no Sistema Público de Saúde,04.10.25.01.0.0,88,5,99
4878,"Curso Pg-E Ensino de Ciências C/Ênfase em Física, Química Ou Matemática - EAD-UAB",31.10.01.00.0.0,4051,6,2
1860,Desenho Industrial - Projeto de Produto,08.09.03.03.0.0,78,5,99
2501,Curso de Bacharelado em Estatística - Noturno,02.09.14.01.0.0,82,5,99
1655,Pg Clínica Cirurgica - Pequenos Animais,03.32.01.00.0.0,85,5,99
2512,Pg-E Educação Ambiental/Distância/Pólo Agudo,03.10.16.03.0.0,85,5,99
2497,Pg-E Residência Multiprofissional Integrada em Sistema Público de Saúde,04.10.21.01.0.0,88,5,99
5473,Programa de Residência Multiprofissional Integrada em Sistema Público de Saúde - Especialização,04.10.28.01.0.0,88,5,99
5482,Vigilância em Saúde,04.10.28.03.0.0,88,5,99
2371,Esp. Educ. Esp. Déficit Cognitivo e Educ. Surdos/EAD/Conselheiro,05.10.12.07.0.0,94,5,99
2373,Esp. Educ. Esp. Déficit Cognitivo e Educ. Surdos/EAD/Governador,05.10.12.09.0.0,94,5,99
2375,Esp. Educ. Esp. Déficit Cognitivo e Educ. Surdos/EAD/Lagamar/MG,05.10.12.11.0.0,94,5,99
2368,Esp. Educ. Esp. Déficit Cognitivo e Educ. Surdos/EAD/Palmas/TO,05.10.12.04.0.0,94,5,99
2378,Esp. Educ. Esp. Déficit Cognitivo e Educ. Surdos/EAD/Rio de Janeiro,05.10.12.14.0.0,94,5,99
2384,Esp. Educ. Esp. Déficit Cognitivo e Educ. Surdos/EAD/São Gabriel/RS,05.10.12.20.0.0,94,5,99
2298,Espec. Gestão Educacional/EAD/Fortaleza/Ceará,05.10.11.04.0.0,94,5,99
2300,Espec. Gestão Educacional/EAD/Palmas/TO,05.10.11.06.0.0,94,5,99
3288,Espec. Gestão Educacional/EAD/Sarandi/RS,05.10.11.13.0.0,94,5,99
2297,Espec. Gestão Educacional/EAD/São João do Polêsine/RS,05.10.11.03.0.0,94,5,99
2296,Espec. Gestão Educacional/EAD/Tio Hugo/RS,05.10.11.02.0.0,94,5,99
4412,Pg em Políticas Públicas e Gestão Educacional - Mestrado Profissional,05.10.19.01.0.0,94,5,99
1570,Pg Gestão Educacional,05.10.01.01.0.0,94,5,99
2157,Comunicação Social -Hab. Jornalismo-Unipampa/São Borja,20.03.01.00.0.0,205,5,99
2612,Programa Pg em Administração,88.02.09.00.0.0,205,5,99
2604,Programa Pg em Agronomia,88.02.01.00.0.0,205,5,99
2605,Programa Pg em Biodiversidade Animal,88.02.02.00.0.0,205,5,99
2638,Programa Pg em Comunicação,88.02.35.00.0.0,205,5,99
2611,Programa Pg em Educação,88.02.08.00.0.0,205,5,99
2631,Programa Pg em Medicina Veterinária,88.02.28.00.0.0,205,5,99
2635,Programa Pg em Patrimônio Cultural,88.02.32.00.0.0,205,5,99
3035,Administração Pública Bacharelado/EAD/Santana do Livramento/RS,16.48.03.00.0.0,2010,5,99
3300,Curso de Cabista de Sistemas de Telecomunicações,25.04.10.03.0.0,2732,5,99
5043,Pg-E Ensino de Ciências com Ênfase em Matemática -EAD-UAB/Panambi,31.10.01.03.0.7,4051,5,99
4591,Curso de Administração - Diurno/Campus/PM,32.09.01.01.0.0,4564,5,99
4760,Pg-E Gestão de Organização Pública em Saúde/EAD/Palmeira das Missões/RS,32.10.02.07.0.0,4564,5,99
2639,Programa Pg em Enfermagem,88.02.36.00.0.0,205,5,99
2622,Programa Pg em Engenharia Civil,88.02.19.00.0.0,205,5,99
2625,Programa Pg em Engenharia de Produção,88.02.22.00.0.0,205,5,99
2623,Programa Pg em Engenharia Elétrica,88.02.20.00.0.0,205,5,99
2624,Programa Pg em Engenharia Florestal,88.02.21.00.0.0,205,5,99
2628,Programa Pg em Física,88.02.25.00.0.0,205,5,99
2619,Programa Pg em Geografia,88.02.16.00.0.0,205,5,99
2634,Programa Pg em Geomática,88.02.31.00.0.0,205,5,99
2630,Programa Pg em Matemática,88.02.27.00.0.0,205,5,99
6811,Curso de Estatística,02.09.20.01.0.0,82,5,1
6972,Curso de Pós-Graduação em Mudanças Climáticas,02.10.17.03.0.0,82,5,1
1409,Coord. Aperf. Pessoal de Nivel Superior - Capes,99.02.00.00.0.0,205,5,2
1407,Unidades Orcamentarias,99.00.00.00.0.0,205,5,2
1408,Universidade Federal de Santa Maria,99.01.01.00.0.0,205,5,2
1610,Artes Cênicas - Bacharelado,08.09.06.01.0.0,78,5,5
1611,Artes Cênicas - Direção Teatral,08.09.06.02.0.0,78,5,5
1612,Artes Cênicas - Interpretação Teatral,08.09.06.03.0.0,78,5,5
1768,Artes Visuais - Bacharelado em Desenho e Plástica,08.09.08.01.0.0,78,5,5
1769,Artes Visuais - Licenciatura Plena em Desenho e Plástica,08.09.08.02.0.0,78,5,5
2424,Bacharelado em Letras-Português/Literaturas,08.09.17.02.0.0,78,5,5
3257,Dança - Bacharelado,08.09.14.01.0.0,78,5,5
7199,"Especialização em Literatura, Linguagens e Tecnologias - EAD-UAB/Tio Hugo/RS",08.10.12.05.0.0,78,5,5
7198,"Especialização em Literatura, Linguagens e Tecnologias - EAD-UAB/Três Passos/RS",08.10.12.04.0.0,78,5,5
6755,Letras - Letras Espanhol - Literaturas/Distância/Balneário Pinhal/RS,08.09.10.29.0.0,78,5,5
6751,Letras - Letras Espanhol - Literaturas/Distância/Camargo/RS,08.09.10.26.0.0,78,5,5
6753,Letras - Letras Espanhol - Literaturas/Distância/Canguçu/RS,08.09.10.27.0.0,78,5,5
6752,Letras - Letras Espanhol - Literaturas/Distância/Herval/RS,08.09.10.24.0.0,78,5,5
6754,Letras - Letras Espanhol - Literaturas/Distância/Novo Hamburgo/RS,08.09.10.28.0.0,78,5,5
1764,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,08.09.17.01.0.0,78,5,5
1766,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,08.09.16.02.0.0,78,5,5
3327,Dança - Licenciatura,08.09.18.01.0.0,78,5,5
4191,Desenho Industrial - Bacharelado,08.09.03.04.0.0,78,5,5
1599,Desenho Industrial - Habilitação Programação Visual,08.09.03.01.0.0,78,5,5
6671,Espec. Tec. da Inf. e da Com. Aplicadas Educação/EAD/Balneário Pinhal/RS,08.10.07.12.0.0,78,5,5
6672,Espec. Tec. da Inf. e da Com. Aplicadas Educação/EAD/Candelária/RS,08.10.07.13.0.0,78,5,5
6673,Espec. Tec. da Inf. e da Com. Aplicadas Educação/EAD/Cruz Alta/RS,08.10.07.14.0.0,78,5,5
6674,Espec. Tec. da Inf. e da Com. Aplicadas Educação/EAD/Encantado/RS,08.10.07.15.0.0,78,5,5
6689,Espec. Tec. da Inf. e da Com. Aplicadas Educação/EAD/Picada Café/RS,08.10.07.17.0.0,78,5,5
3339,Espec. Tec. da Inf. e da Com. Aplicadas Educação/EAD/Santana do Livramento/RS,08.10.07.02.0.0,78,5,5
6675,Espec. Tec. da Inf. e da Com. Aplicadas Educação/EAD/Sapucaia do Sul/RS,08.10.07.16.0.0,78,5,5
7195,"Especialização em Literatura, Linguagens e Tecnologias - EAD-UAB/Constantina/RS",08.10.12.01.0.0,78,5,5
7196,"Especialização em Literatura, Linguagens e Tecnologias - EAD-UAB/Restinga Seca/RS",08.10.12.02.0.0,78,5,5
7197,"Especialização em Literatura, Linguagens e Tecnologias - EAD-UAB/Santana do Livramento/RS",08.10.12.03.0.0,78,5,5
1765,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,08.09.16.01.0.0,78,5,5
2974,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,08.09.09.11.0.0,78,5,5
6008,Letras - Português e Literaturas/Distância/Constantina/RS,08.09.09.24.0.0,78,5,5
4455,Letras - Português e Literaturas/Distância/Encantado/RS,08.09.09.20.0.0,78,5,5
6770,Letras - Português e Literaturas/Distância/Encruzilhada do Sul/RS,08.09.09.28.0.0,78,5,5
4846,Letras - Português e Literaturas/Distância/Gramado/RS,08.09.09.22.0.0,78,5,5
4847,Letras - Português e Literaturas/Distância/Jaquirana/RS,08.09.09.23.0.0,78,5,5
6756,Letras - Português e Literaturas/Distância/Panambi/RS,08.09.09.25.0.0,78,5,5
2274,Letras - Português e Literaturas/Distância/Restinga Seca/RS,08.09.09.01.0.0,78,5,5
4456,Letras - Português e Literaturas/Distância/Santana da Boa Vista/RS,08.09.09.21.0.0,78,5,5
2463,Letras - Português e Literaturas/Distância/Santana do Livramento/RS,08.09.09.07.0.0,78,5,5
6757,Letras - Português e Literaturas/Distância/Sapucaia do Sul/RS,08.09.09.26.0.0,78,5,5
6758,Letras - Português e Literaturas/Distância/São Gabriel/RS,08.09.09.27.0.0,78,5,5
2464,Letras - Português e Literaturas/Distância/Sobradinho/RS,08.09.09.08.0.0,78,5,5
2973,Letras - Português e Literaturas/Distância/Tio Hugo/RS,08.09.09.10.0.0,78,5,5
2276,Letras - Português e Literaturas/Distância/Três Passos/RS,08.09.09.03.0.0,78,5,5
6004,Licenc. Letras Espanhol - Literaturas/Distância/Cacequi/RS,08.09.10.20.0.0,78,5,5
4794,Licenc. Letras Espanhol - Literaturas/Distância/Constantina/RS,08.09.10.19.0.0,78,5,5
4119,Licenc. Letras Espanhol - Literaturas/Distância/Encantado/RS,08.09.10.18.0.0,78,5,5
2352,Licenc. Letras Espanhol - Literaturas/Distância/Itaqui/RS,08.09.10.04.0.0,78,5,5
6005,Licenc. Letras Espanhol - Literaturas/Distância/Jacuizinho/RS,08.09.10.21.0.0,78,5,5
6772,Licenc. Letras Espanhol - Literaturas/Distância/Piratini/RS,08.09.10.30.0.0,78,5,5
1883,Música - Bacharelado Percussão,08.09.04.09.0.0,78,5,5
1884,Música - Bacharelado Piano,08.09.04.10.0.0,78,5,5
1885,Música - Bacharelado Trombone,08.09.04.11.0.0,78,5,5
1886,Música - Bacharelado Trompa,08.09.04.12.0.0,78,5,5
1887,Música - Bacharelado Trompete,08.09.04.13.0.0,78,5,5
1888,Música - Bacharelado Viola,08.09.04.14.0.0,78,5,5
2354,Licenc. Letras Espanhol - Literaturas/Distância/Quaraí/RS,08.09.10.06.0.0,78,5,5
3897,Licenc. Letras Espanhol - Literaturas/Distância/Santa Maria/RS,08.09.10.16.0.0,78,5,5
6006,Licenc. Letras Espanhol - Literaturas/Distância/Santo Antônio da Patrulha/RS,08.09.10.22.0.0,78,5,5
2355,Licenc. Letras Espanhol - Literaturas/Distância/São Francisco de Paula/RS,08.09.10.07.0.0,78,5,5
3237,Licenc. Letras Espanhol - Literaturas/Distância/Sobradinho/RS,08.09.10.13.0.0,78,5,5
4118,Licenc. Letras Espanhol - Literaturas/Distância/Tio Hugo/RS,08.09.10.17.0.0,78,5,5
3238,Licenc. Letras Espanhol - Literaturas/Distância/Três de Maio,08.09.10.14.0.0,78,5,5
6007,Licenc. Letras Espanhol - Literaturas/Distância/Uruguaiana/RS,08.09.10.23.0.0,78,5,5
3217,Licenc. Letras Espanhol - Literaturas/Distância/Vila Flores,08.09.10.12.0.0,78,5,5
2420,Licenciatura em Teatro,08.09.11.01.0.0,78,5,5
6834,Mbya Guarani Educação Intercultural Indígena,08.09.15.01.0.0,78,5,5
1895,Música - Bacharelado,08.09.04.18.0.0,78,5,5
2394,Música - Bacharelado - Composição,08.09.04.19.0.0,78,5,5
1878,Música - Bacharelado Canto,08.09.04.06.0.0,78,5,5
1879,Música - Bacharelado Clarineta,08.09.04.07.0.0,78,5,5
1880,Música - Bacharelado Flauta Transversa,08.09.04.08.0.0,78,5,5
1889,Música - Bacharelado Violão,08.09.04.15.0.0,78,5,5
1890,Música - Bacharelado Violino,08.09.04.16.0.0,78,5,5
1891,Música - Bacharelado Violoncelo,08.09.04.17.0.0,78,5,5
1510,Música - Licenciatura Plena,08.09.04.05.0.0,78,5,5
1506,Música - Opção Canto,08.09.04.01.0.0,78,5,5
1508,Música - Opção Instrumento,08.09.04.03.0.0,78,5,5
1509,Música - Opção Piano,08.09.04.04.0.0,78,5,5
2395,Música Bacharelado - Contrabaixo,08.09.04.20.0.0,78,5,5
2906,Música Bacharelado - Fagote,08.09.04.21.0.0,78,5,5
2907,Música Bacharelado - Oboé,08.09.04.22.0.0,78,5,5
3972,Música Bacharelado - Tuba,08.09.04.23.0.0,78,5,5
3054,Música e Tecnologia - Bacharelado,08.09.13.01.0.0,78,5,5
6884,Pg Artes da Cena - Mestrado,08.10.11.01.0.0,78,5,5
5178,Pg em Artes Visuais - Doutorado Acadêmico,08.10.05.02.0.0,78,5,5
2221,Pg em Artes Visuais - Mestrado,08.10.05.01.0.0,78,5,5
5012,Pg Especialização em Música: Músicas dos Séculos XX e XXI - Performance e Pedagogia,08.10.09.01.0.0,78,5,5
1864,Pg Letras - Doutorado,08.10.03.01.0.0,78,5,5
3145,Pg Letras - Mestrado,08.10.03.02.0.0,78,5,5
1431,Ciências Biológicas - Bacharelado,02.09.04.02.0.0,82,5,5
1513,Ciências Biológicas - Licenciatura Plena,02.09.04.03.0.0,82,5,5
1430,Ciências Biológicas - Núcleo Comum,02.09.04.01.0.0,82,5,5
3121,Curso Superior de Tecnologia em Processos Químicos,02.09.16.01.0.0,82,5,5
6744,Física - Licenciatura/Distância/Santana do Livramento/RS,02.09.13.23.0.0,82,5,5
3320,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,02.09.13.11.0.0,82,5,5
6740,Física - Licenciatura/Distância/São Francisco de Paula/RS,02.09.13.19.0.0,82,5,5
2330,Física - Licenciatura/Distância/Três de Maio/RS,02.09.13.02.0.0,82,5,5
6998,Especialização em Mudanças Climáticas - EAD-UAB/Agudo-Rs,02.10.17.03.6.0,82,5,5
6976,Especialização em Mudanças Climáticas - EAD-UAB/Novo Hamburgo-Rs,02.10.17.03.4.0,82,5,5
6975,Especialização em Mudanças Climáticas - EAD-UAB/Restinga Seca-Rs,02.10.17.03.3.0,82,5,5
6974,Especialização em Mudanças Climáticas - EAD-UAB/São João do Polesine-Rs,02.10.17.03.2.0,82,5,5
6977,Especialização em Mudanças Climáticas - EAD-UAB/Sobradinho-Rs,02.10.17.03.5.0,82,5,5
1460,Física - Bacharelado,02.09.05.02.0.0,82,5,5
1429,Física - Licenciatura Plena,02.09.05.01.0.0,82,5,5
1461,Física - Licenciatura Plena Noturno,02.09.05.03.0.0,82,5,5
4058,Física - Licenciatura/Distância/Cachoeira do Sul/RS,02.09.13.15.0.0,82,5,5
6741,Física - Licenciatura/Distância/Cerro Largo/RS,02.09.13.20.0.0,82,5,5
4056,Física - Licenciatura/Distância/Cruz Alta/RS,02.09.13.13.0.0,82,5,5
2329,Física - Licenciatura/Distância/Faxinal do Soturno/RS,02.09.13.01.0.0,82,5,5
6003,Física - Licenciatura/Distância/Gramado/RS,02.09.13.18.0.0,82,5,5
6743,Física - Licenciatura/Distância/Imbé/RS,02.09.13.22.0.0,82,5,5
3319,Física - Licenciatura/Distância/Itaqui/RS,02.09.13.10.0.0,82,5,5
6742,Física - Licenciatura/Distância/Picada Café/RS,02.09.13.21.0.0,82,5,5
2331,Física - Licenciatura/Distância/Quaraí/RS,02.09.13.03.0.0,82,5,5
3321,Física - Licenciatura/Distância/Santa Maria/RS,02.09.13.12.0.0,82,5,5
1456,Geografia - Bacharelado,02.09.02.03.0.0,82,5,5
1455,Geografia - Licenciatura Plena,02.09.02.02.0.0,82,5,5
6462,Geografia Licenciatura -EAD-UAB/Cruz Alta/RS,02.09.17.14.0.0,82,5,5
6463,Geografia Licenciatura -EAD-UAB/Herval/RS,02.09.17.15.0.0,82,5,5
6464,Geografia Licenciatura -EAD-UAB/Jacuizinho/RS,02.09.17.16.0.0,82,5,5
6465,Geografia Licenciatura -EAD-UAB/Rosário do Sul/RS,02.09.17.17.0.0,82,5,5
4065,Geografia Licenciatura -EAD-UAB/Santo Antonio da Patrulha/RS,02.09.17.05.0.0,82,5,5
4308,Geografia Licenciatura -EAD-UAB/Sapiranga/RS,02.09.17.10.0.0,82,5,5
6466,Geografia Licenciatura -EAD-UAB/Sarandi/RS,02.09.17.18.0.0,82,5,5
4305,Geografia Licenciatura -EAD-UAB/Serefina Corrêa/RS,02.09.17.07.0.0,82,5,5
4306,Geografia Licenciatura -EAD-UAB/Tapejara/RS,02.09.17.08.0.0,82,5,5
1866,Matemática - Bacharelado,02.09.06.07.0.0,82,5,5
1865,Matemática - Licenciatura Plena,02.09.06.06.0.0,82,5,5
1450,Matemática - Licenciatura Plena - Noturno,02.09.06.04.0.0,82,5,5
3137,Mestrado Profissional em Matemática - Profmat,02.10.20.01.0.0,82,5,5
1857,Meteorologia - Bacharelado,02.09.08.01.0.0,82,5,5
7047,Nanotecnologia e Inovação Computacional,02.09.21.01.0.0,82,5,5
2416,Pg Biodiversidade Animal - Doutorado,02.10.16.02.0.0,82,5,5
2309,Pg Biodiversidade Animal - Mestrado,02.10.16.01.0.0,82,5,5
1724,Pg Bioquímica Toxicológica - Doutorado,02.10.09.03.0.0,82,5,5
1519,Pg Bioquímica Toxicológica - Mestrado,02.10.09.02.0.0,82,5,5
1518,Pg Ciências Biológicas - Bioquímica Toxicológica,02.10.09.01.0.0,82,5,5
2893,Pg em Agrobiologia - Mestrado,02.10.19.01.0.0,82,5,5
3872,Pg em Educação Matemática e Ensino de Física - Mestrado,02.10.22.01.0.0,82,5,5
4855,Pg em Geografia - Doutorado,02.10.24.02.0.0,82,5,5
4854,Pg em Geografia - Mestrado,02.10.24.01.0.0,82,5,5
2211,Pg em Matemática - Mestrado,02.10.15.01.0.0,82,5,5
3559,Pg em Meteorologia - Doutorado,02.10.17.02.0.0,82,5,5
2338,Pg em Meteorologia - Mestrado,02.10.17.01.0.0,82,5,5
1607,Pg Estatística e Modelagem Quantitativa-Especialização,02.09.20.02.0.0,82,5,5
1516,Pg Física - Doutorado,02.10.07.02.0.0,82,5,5
1515,Pg Física - Mestrado,02.10.07.01.0.0,82,5,5
6120,Pg Profissional em Ensino de Geografia em Rede Nacional - Mestrado,02.10.25.01.0.0,82,5,5
1604,Pg Química - Mestrado,02.10.06.01.0.0,82,5,5
1605,Pg Química -Doutorado,02.10.06.02.0.0,82,5,5
2349,Pg-D Educação em Ciências: Química da Vida e Saúde,02.10.18.02.0.0,82,5,5
2348,Pg-M Educação em Ciências: Química da Vida e Saúde,02.10.18.01.0.0,82,5,5
1936,Química - Bacharelado,02.09.19.02.0.0,82,5,5
1452,Química - Licenciatura,02.09.18.01.0.0,82,5,5
1453,Química Industrial,02.09.19.01.0.0,82,5,5
1520,Agronomia,03.09.01.01.0.0,85,5,5
4876,Curso Superior de Tecnologia em Agronegócio,03.09.08.01.0.0,85,5,5
2503,Curso Superior de Tecnologia em Alimentos,03.09.06.01.0.0,85,5,5
1521,Engenharia Florestal,03.09.02.01.0.0,85,5,5
4802,Licenciatura em Educação do Campo/Distância/Agudo/RS,03.09.07.05.0.0,85,5,5
6990,Licenciatura em Educação do Campo/Distância/Arroio dos Ratos/RS,03.09.07.25.0.0,85,5,5
5074,Licenciatura em Educação do Campo/Distância/Balneário Pinhal/RS,03.09.07.06.0.0,85,5,5
6766,Licenciatura em Educação do Campo/Distância/Camargo/RS,03.09.07.19.0.0,85,5,5
6450,Licenciatura em Educação do Campo/Distância/Canguçu/RS,03.09.07.12.0.0,85,5,5
4800,Licenciatura em Educação do Campo/Distância/Cerro Largo/RS,03.09.07.03.0.0,85,5,5
6971,Licenciatura em Educação do Campo/Distância/Cruz Alta/RS,03.09.07.24.0.0,85,5,5
5085,Licenciatura em Educação do Campo/Distância/Encantado/RS,03.09.07.10.0.0,85,5,5
6991,Licenciatura em Educação do Campo/Distância/Encruzilhada do Sul/RS,03.09.07.26.0.0,85,5,5
6768,Licenciatura em Educação do Campo/Distância/Imbé/RS,03.09.07.21.0.0,85,5,5
4798,Licenciatura em Educação do Campo/Distância/Itaqui/RS,03.09.07.01.0.0,85,5,5
5091,Licenciatura em Educação do Campo/Distância/Novo Hamburgo/RS,03.09.07.11.0.0,85,5,5
6451,Licenciatura em Educação do Campo/Distância/Palmeira das Missões/RS,03.09.07.13.0.0,85,5,5
6767,Licenciatura em Educação do Campo/Distância/Panambi/RS,03.09.07.20.0.0,85,5,5
6970,Licenciatura em Educação do Campo/Distância/Passo Fundo/RS,03.09.07.23.0.0,85,5,5
6771,Licenciatura em Educação do Campo/Distância/Piratini/RS,03.09.07.22.0.0,85,5,5
6992,Licenciatura em Educação do Campo/Distância/Santana da Boa Vista/RS,03.09.07.27.0.0,85,5,5
5077,Licenciatura em Educação do Campo/Distância/Santana do Livramento/RS,03.09.07.07.0.0,85,5,5
6467,Licenciatura em Educação do Campo/Distância/Santiago/RS,03.09.07.18.0.0,85,5,5
6452,Licenciatura em Educação do Campo/Distância/São Gabriel/RS,03.09.07.14.0.0,85,5,5
6453,Licenciatura em Educação do Campo/Distância/São João do Polêsine/RS,03.09.07.15.0.0,85,5,5
5080,Licenciatura em Educação do Campo/Distância/São Lourenço do Sul/RS,03.09.07.08.0.0,85,5,5
4799,Licenciatura em Educação do Campo/Distância/São Sepé/RS,03.09.07.02.0.0,85,5,5
4801,Licenciatura em Educação do Campo/Distância/Seberi/RS,03.09.07.04.0.0,85,5,5
6454,Licenciatura em Educação do Campo/Distância/Serafina Corrêa/RS,03.09.07.16.0.0,85,5,5
5083,Licenciatura em Educação do Campo/Distância/Sobradinho/RS,03.09.07.09.0.0,85,5,5
